workerId,task,index,rt,v,u,binned,shape,vsup,qV,qU,vError,uError,error,correct,condition
10,One,18,4733,0.8,0.4,discrete,arc,yes,0.8,0.6,0,-0.2,-0.2,0,vsupdiscretearc
10,One,17,3021,0.95,0.1,discrete,square,no,0.95,0.1,0,0,0,1,discretesquare
10,One,23,5654,0.7,0.4,discrete,square,yes,0.7,0.4,0,0,0,1,vsupdiscretesquare
10,One,19,4654,0.1,0.4,discrete,arc,no,0.2,0.1,-0.1,0.3,0.2,0,discretearc
10,One,24,5081,0.45,0.1,continuous,arc,no,0.4,0.8,0.05,-0.7,-0.65,0,continuousarc
10,One,28,5042,0.45,0.1,continuous,arc,no,0.4,0.8,0.05,-0.7,-0.65,0,continuousarc
10,One,22,6977,0.45,0.1,continuous,square,no,0.3,0.6,0.15,-0.5,-0.35,0,continuoussquare
10,One,26,6549,0.7,0.4,continuous,square,no,0.8,0.6,-0.1,-0.2,-0.3,0,continuoussquare
10,One,25,5094,0.4,0.4,discrete,arc,yes,0.4,0.4,0,0,0,1,vsupdiscretearc
10,One,27,27355,0.8,0.6,discrete,juxtaposed,no,0.7,0.4,0.1,0.2,0.3,0,discretejuxtaposed
10,One,32,4581,0.1,0.4,discrete,arc,no,0.2,0.1,-0.1,0.3,0.2,0,discretearc
10,One,30,5163,0.7,0.1,discrete,square,no,0.1,0.4,0.6,-0.3,0.3,0,discretesquare
10,One,29,5917,0.4,0.8,discrete,juxtaposed,no,0.3,0.6,0.1,0.2,0.3,0,discretejuxtaposed
10,One,31,6274,0.3,0.6,continuous,juxtaposed,no,0.45,0.1,-0.15,0.5,0.35,0,continuousjuxtaposed
10,One,33,6134,0.45,0.1,continuous,square,no,0.3,0.6,0.15,-0.5,-0.35,0,continuoussquare
10,One,37,6557,0.95,0.1,continuous,arc,no,0.95,0.1,0,0,0,1,continuousarc
10,One,40,2952,0.1,0.4,discrete,arc,no,0.1,0.4,0,0,0,1,discretearc
10,One,38,3341,0.1,0.4,continuous,juxtaposed,no,0.1,0.4,0,0,0,1,continuousjuxtaposed
10,One,42,10290,0.45,0.1,discrete,square,no,0.3,0.6,0.15,-0.5,-0.35,0,discretesquare
10,One,36,3305,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
10,One,35,3313,0.8,0.4,discrete,juxtaposed,no,0.8,0.6,0,-0.2,-0.2,0,discretejuxtaposed
10,One,34,6137,0.8,0.6,discrete,arc,no,0.95,0.1,-0.15,0.5,0.35,0,discretearc
10,One,41,5878,0.7,0.4,continuous,arc,no,0.7,0.1,0,0.3,0.3,0,continuousarc
10,One,45,6121,0.95,0.1,continuous,square,no,0.8,0.6,0.15,-0.5,-0.35,0,continuoussquare
10,One,47,3405,0.8,0.6,discrete,juxtaposed,no,0.8,0.4,0,0.2,0.2,0,discretejuxtaposed
10,One,44,3641,0.1,0.4,continuous,arc,no,0.2,0.1,-0.1,0.3,0.2,0,continuousarc
10,One,39,14849,0.1,0.4,continuous,juxtaposed,no,0.3,0.6,-0.2,-0.2,-0.4,0,continuousjuxtaposed
10,One,48,7703,0.45,0.1,continuous,square,no,0.3,0.6,0.15,-0.5,-0.35,0,continuoussquare
10,One,52,5706,0.7,0.1,continuous,arc,no,0.8,0.4,-0.1,-0.3,-0.4,0,continuousarc
10,One,49,4833,0.95,0.1,continuous,square,no,0.8,0.6,0.15,-0.5,-0.35,0,continuoussquare
10,One,46,4105,0.45,0.1,discrete,square,yes,0.3,0.6,0.15,-0.5,-0.35,0,vsupdiscretesquare
10,One,43,4628,0.4,0.4,discrete,square,yes,0.4,0.4,0,0,0,1,vsupdiscretesquare
10,One,50,4310,0.45,0.1,discrete,square,yes,0.4,0.4,0.05,-0.3,-0.25,0,vsupdiscretesquare
10,One,51,3589,0.4,0.8,continuous,juxtaposed,no,0.45,0.1,-0.05,0.7,0.65,0,continuousjuxtaposed
10,One,58,5893,0.8,0.6,continuous,juxtaposed,no,0.7,0.4,0.1,0.2,0.3,0,continuousjuxtaposed
10,One,56,3277,0.95,0.1,continuous,square,no,0.95,0.1,0,0,0,1,continuoussquare
10,One,53,3513,0.7,0.4,discrete,arc,yes,0.8,0.4,-0.1,0,-0.1,0,vsupdiscretearc
10,One,55,3929,0.4,0.4,discrete,square,yes,0.45,0.1,-0.05,0.3,0.25,0,vsupdiscretesquare
10,One,57,4552,0.7,0.4,continuous,square,no,0.7,0.1,0,0.3,0.3,0,continuoussquare
10,One,59,2609,0.7,0.4,discrete,square,no,0.7,0.1,0,0.3,0.3,0,discretesquare
10,One,61,4213,0.4,0.8,continuous,juxtaposed,no,0.4,0.8,0,0,0,1,continuousjuxtaposed
10,One,63,2577,0.2,0.1,continuous,juxtaposed,no,0.2,0.1,0,0,0,1,continuousjuxtaposed
10,One,64,4902,0.1,0.4,discrete,square,yes,0.1,0.4,0,0,0,1,vsupdiscretesquare
10,One,62,5586,0.95,0.1,discrete,arc,yes,0.8,0.6,0.15,-0.5,-0.35,0,vsupdiscretearc
10,One,54,4317,0.4,0.4,discrete,arc,yes,0.2,0.1,0.2,0.3,0.5,0,vsupdiscretearc
